Commit hash,Changed targets
0670466eab13c9feeb4aedbb81ae6ed752f98b11,com.google.javascript.jscomp.AbstractCompiler; com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.StripCode
3ca38b514e70b010085ac6ddbeeaf47466d10e7b,com.google.javascript.jscomp.newtypes.JSType
153ffc32a4e61ded6fa506d66c600bce1944102d,com.google.javascript.jscomp.RuntimeTypeCheck
f2d0902b73ea7e739f5dd75887dd7496352667dd,com.google.javascript.jscomp.RewriteAsyncFunctions
3428a1f3c9621172acf4ed3029a22a160b3ac13c,com.google.javascript.jscomp.ReplaceMessages
eac8c5ba9e888c91af31daf0ab139f6ca0ad79f7,com.google.javascript.jscomp.RemoveUnusedPolyfills
9ec62627e4fb0bee5e4964e15e0e13c26b32ddf7,com.google.javascript.jscomp.ProcessTweaks
275d846c3f62f316580b638b7e65feda8ca67910,com.google.javascript.jscomp.AbstractPeepholeOptimization; com.google.javascript.jscomp.AggressiveInlineAliases; com.google.javascript.jscomp.AliasStrings; com.google.javascript.jscomp.AmbiguateProperties; com.google.javascript.jscomp.AngularPass; com.google.javascript.jscomp.BranchCoverageInstrumentationCallback; com.google.javascript.jscomp.ChainCalls; com.google.javascript.jscomp.CheckSideEffects; com.google.javascript.jscomp.ChromePass; com.google.javascript.jscomp.ClosureCodeRemoval; com.google.javascript.jscomp.ClosureOptimizePrimitives; com.google.javascript.jscomp.ClosureRewriteClass; com.google.javascript.jscomp.ClosureRewriteModule; com.google.javascript.jscomp.CoalesceVariableNames; com.google.javascript.jscomp.CollapseVariableDeclarations; com.google.javascript.jscomp.ConvertToDottedProperties; com.google.javascript.jscomp.CreateSyntheticBlocks; com.google.javascript.jscomp.CrossModuleCodeMotion; com.google.javascript.jscomp.CrossModuleMethodMotion; com.google.javascript.jscomp.DartSuperAccessorsPass; com.google.javascript.jscomp.DeadPropertyAssignmentElimination; com.google.javascript.jscomp.Denormalize; com.google.javascript.jscomp.DevirtualizePrototypeMethods; com.google.javascript.jscomp.DisambiguatePrivateProperties; com.google.javascript.jscomp.DisambiguateProperties; com.google.javascript.jscomp.Es6ConvertSuper; com.google.javascript.jscomp.Es6ConvertSuperConstructorCalls; com.google.javascript.jscomp.Es6ExtractClasses; com.google.javascript.jscomp.Es6RenameReferences; com.google.javascript.jscomp.Es6RewriteBlockScopedDeclaration; com.google.javascript.jscomp.ExploitAssigns; com.google.javascript.jscomp.FlowSensitiveInlineVariables; com.google.javascript.jscomp.FunctionRewriter; com.google.javascript.jscomp.GenerateExports; com.google.javascript.jscomp.InlineProperties; com.google.javascript.jscomp.InlineSimpleMethods; com.google.javascript.jscomp.J2clPropertyInlinerPass; com.google.javascript.jscomp.JsdocToEs6TypedConverter; com.google.javascript.jscomp.MakeDeclaredNamesUnique; com.google.javascript.jscomp.MoveFunctionDeclarations; com.google.javascript.jscomp.NodeTraversal; com.google.javascript.jscomp.PeepholeCollectPropertyAssignments; com.google.javascript.jscomp.PeepholeFoldConstants; com.google.javascript.jscomp.PeepholeMinimizeConditions; com.google.javascript.jscomp.PeepholeRemoveDeadCode; com.google.javascript.jscomp.PeepholeReplaceKnownMethods; com.google.javascript.jscomp.PeepholeSimplifyRegExp; com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax; com.google.javascript.jscomp.ReorderConstantExpression; com.google.javascript.jscomp.StatementFusion
4429f10f1d01e66b98897e6308c0f80c0fda6561,com.google.javascript.jscomp.AstChangeProxy; com.google.javascript.jscomp.CollapseProperties; com.google.javascript.jscomp.Es6RewriteArrowFunction; com.google.javascript.jscomp.NameAnalyzer; com.google.javascript.jscomp.ProcessClosurePrimitives
89c8747df70a7a25af1623d71057db50ba841248,com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.Denormalize; com.google.javascript.jscomp.HoistVarsOutOfBlocks; com.google.javascript.rhino.Node
f0a7cb80dbd2c277e9ce5031b215e52bbf93b245,com.google.javascript.jscomp.AggressiveInlineAliases; com.google.javascript.jscomp.ClosureRewriteClass; com.google.javascript.jscomp.ConvertToTypedInterface; com.google.javascript.jscomp.DevirtualizePrototypeMethods; com.google.javascript.jscomp.Es6ConvertSuper; com.google.javascript.jscomp.Es6RewriteBlockScopedDeclaration; com.google.javascript.jscomp.Es6RewriteGenerators; com.google.javascript.jscomp.Es6ToEs3Converter; com.google.javascript.jscomp.JsdocToEs6TypedConverter; com.google.javascript.jscomp.Normalize
9665985efadc39ea9e4d530eb10690b02fda1a3d,com.google.javascript.jscomp.newtypes.FunctionType
cfad150267d26a4f0a99104775f04b46fdbbd485,com.google.javascript.jscomp.AggressiveInlineAliases; com.google.javascript.jscomp.CrossModuleMethodMotion; com.google.javascript.jscomp.ExportTestFunctions; com.google.javascript.jscomp.ExtractPrototypeMemberDeclarations; com.google.javascript.jscomp.MarkNoSideEffectCalls; com.google.javascript.jscomp.NameAnonymousFunctions; com.google.javascript.jscomp.Normalize; com.google.javascript.jscomp.OptimizeParameters; com.google.javascript.jscomp.PolymerClassRewriter; com.google.javascript.jscomp.PolymerPass; com.google.javascript.jscomp.PolymerPassStaticUtils
fd9db66d738f951c93efc38bc0b24a3d5eb95073,com.google.javascript.jscomp.newtypes.FunctionType; com.google.javascript.jscomp.newtypes.FunctionTypeBuilder; com.google.javascript.jscomp.newtypes.NominalType
390d7930e646e8edbeb164cfb8aee8d069ec8241,com.google.javascript.jscomp.CollapseAnonymousFunctions
158c153449c5b2b46cba7f748afd13dc5e3de181,com.google.javascript.jscomp.PeepholeCollectPropertyAssignments
13399a39576e3947f3db2506dcf43e57cfb95673,com.google.javascript.jscomp.RenameProperties; com.google.javascript.jscomp.RenameVars; com.google.javascript.jscomp.ScopedAliases; com.google.javascript.jscomp.ShadowVariables
6c5167c8ba3090d2ceac38378d44b4f7e6a9bce3,com.google.javascript.jscomp.ReferenceCollectingCallback
d6b5285ffa4b872585a8275f39bc1948c9eb5eae,com.google.javascript.jscomp.ReferenceCollectingCallback
6a41621f058ca4a3dcd69a260846395234768c38,com.google.javascript.jscomp.ReferenceCollectingCallback
d98f48f1981623aac423b991b1c8c988aba83070,com.google.javascript.jscomp.ReferenceCollectingCallback
1231aa86f3e71a66c69ac949e47fae0c5340e99e,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax
6033d4c9caadfd9e0350ba22ddc927c0706451fa,com.google.javascript.jscomp.J2clPropertyInlinerPass; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.Normalize
970adee71e129080b08578afa10a79d3ce1d42ed,com.google.javascript.jscomp.ClosureCheckModule
744b370b18eab43981240a4883ff35e3475edbf6,com.google.javascript.jscomp.VariableReferenceCheck
e05854d23f338c61d998ab537b639f1f9f1e7ab0,com.google.javascript.jscomp.ReferenceCollectingCallback
9ddb5cd092b3b1553a03ada9fa32d72d7ac01a4d,com.google.javascript.jscomp.Es6ConvertSuperConstructorCalls; com.google.javascript.jscomp.Es6ToEs3Converter
6e2429a811ebd31eb5878ab9beef63fa54fcf340,com.google.javascript.jscomp.CommandLineRunner
cf503a5f3fa34a4b123160a5e086ee3388947b9f,com.google.javascript.jscomp.J2clClinitPrunerPass
5b7c2d79a02e81c13af1c319a9050b64bdafa39c,com.google.javascript.jscomp.ChromePass; com.google.javascript.jscomp.FunctionInjector; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.PolymerClassRewriter
a02ecbbdac5428e5e55169afcee242d6b556da6d,com.google.javascript.jscomp.RemoveUnusedVars
5b9fa7febda6a77a2db30a8e5d81967858f9dd56,com.google.javascript.jscomp.OptimizeParameters
188e31861d8122c2fae4637f419693119f9b85cc,com.google.javascript.jscomp.RenameProperties
81af4552e688f341e46011a28ab08973a23737fb,com.google.javascript.jscomp.AbstractPeepholeOptimization; com.google.javascript.jscomp.ClosureRewriteClass; com.google.javascript.jscomp.Es6ConvertSuper; com.google.javascript.jscomp.Es6RewriteBlockScopedDeclaration; com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax; com.google.javascript.jscomp.PolymerClassDefinition; com.google.javascript.jscomp.PolymerClassRewriter; com.google.javascript.jscomp.RescopeGlobalSymbols; com.google.javascript.jscomp.RewriteAsyncFunctions; com.google.javascript.jscomp.WhitespaceWrapGoogModules
9684efbe0a04f49464192df801697a8bc36bc4a9,com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.CrossModuleMethodMotion; com.google.javascript.jscomp.Es6RewriteGenerators; com.google.javascript.jscomp.FunctionRewriter; com.google.javascript.jscomp.InstrumentFunctions
62a6aa30bb5ad83b2efa5ea8c5f7192f7c3caa4b,com.google.javascript.jscomp.AggressiveInlineAliases; com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.J2clConstantHoisterPass; com.google.javascript.jscomp.ProcessClosurePrimitives
56763dbd70749e7ce570d9963b89b7c98f299d3f,com.google.javascript.jscomp.CheckSideEffects; com.google.javascript.jscomp.ClosureRewriteModule; com.google.javascript.jscomp.MakeDeclaredNamesUnique; com.google.javascript.jscomp.RenameVars; com.google.javascript.jscomp.ReplaceMessages
63826cbacefb8647a9004b83e1a93bae96982724,com.google.javascript.jscomp.ClosureRewriteModule
9939c69bbdf7ca890cc31341c991b945e829c24a,com.google.javascript.jscomp.NTIScope
1a465cb58225d17ee045c7e79641fcec995a3c9d,com.google.javascript.jscomp.newtypes.EnumType; com.google.javascript.jscomp.newtypes.JSType; com.google.javascript.jscomp.newtypes.ObjectType
d25b06735f7db08787e3bfa82574891f7c432f2a,com.google.javascript.jscomp.VariableReferenceCheck
6d93c026e25311354f3ece9e35a3561aa4fb28c1,com.google.javascript.jscomp.CrossModuleCodeMotion
97dd73f3b79baf72337f87b10b11425e959877e5,com.google.javascript.jscomp.newtypes.NominalType; com.google.javascript.jscomp.newtypes.ObjectType; com.google.javascript.jscomp.newtypes.ObjectsBuilder
02dd5f62ac04882975cfb13de8618887d1bdf75e,com.google.javascript.jscomp.NTIScope
26b5716666e2eefcd8c221e5c1e348427789c9dd,com.google.javascript.jscomp.Es6TemplateLiterals; com.google.javascript.jscomp.InlineVariables
f4086e5bd88b5fc1a73eb3475388a545b0f4965a,com.google.javascript.jscomp.CheckAccessControls
c3f5e9a5713cdd9af9283e75c309e5d831f1b45e,com.google.javascript.jscomp.NameAnalyzer
4fddc7d5422abd0a2c5e4c3032b0c9f1892188c5,com.google.javascript.jscomp.Es6RewriteArrowFunction; com.google.javascript.jscomp.TypeCheck
02c141077ae7f480431f72988702aed94feea7c0,com.google.javascript.jscomp.AstValidator; com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.LazyParsedDependencyInfo; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.RewritePolyfills; com.google.javascript.jscomp.TranspilationPasses; com.google.javascript.jscomp.parsing.Config; com.google.javascript.jscomp.parsing.IRFactory; com.google.javascript.jscomp.parsing.ParserRunner; com.google.javascript.jscomp.parsing.parser.FeatureSet; com.google.javascript.jscomp.parsing.parser.Parser
10dd51f909fdf06688454d3f533955ff60300796,com.google.javascript.jscomp.NameAnalyzer
07865684f31296b2ce43533b6f2e27bafd35ec73,com.google.javascript.jscomp.FunctionInjector
23e2bf3ffd8b5761b6ea1fa4a3b4afe70982da1a,com.google.javascript.jscomp.GlobalTypeInfo; com.google.javascript.jscomp.TypedCodeGenerator; com.google.javascript.jscomp.newtypes.JSType; com.google.javascript.jscomp.newtypes.ObjectType; com.google.javascript.rhino.FunctionTypeI; com.google.javascript.rhino.ObjectTypeI; com.google.javascript.rhino.TypeI; com.google.javascript.rhino.jstype.EnumType; com.google.javascript.rhino.jstype.FunctionType; com.google.javascript.rhino.jstype.JSType; com.google.javascript.rhino.jstype.ObjectType
8c39b4f3873811f40f0718dcbe876c52af88c2f4,com.google.javascript.jscomp.Es6RewriteClass; com.google.javascript.rhino.Token
61692afc89948386a7eb58fb5363e24b0ca75f7b,com.google.javascript.jscomp.CheckMissingSuper
f89b9f2a2130ce548ca7ebb20fa1311bf714aa10,com.google.javascript.jscomp.DefaultPassConfig
62456dcdc9a43d2918a762d14dff5a4a8fe627c1,com.google.javascript.jscomp.ClosureRewriteModule; com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.Es6RewriteModules; com.google.javascript.jscomp.parsing.IRFactory
de109d83042bc72ee7ab47aee7f594b864ec83d2,com.google.javascript.rhino.Node
1bf874eb27e2dda9a7168e5c6b26f812bcbef031,com.google.javascript.jscomp.JscompHelpers
293e02d8c59fbd61c69841a8fbd709be56f397b8,com.google.javascript.jscomp.DependencyOptions
066a3791a3835c24ea6838968245429ff340b6d1,com.google.javascript.jscomp.NewTypeInference
b2aea7d8d96010e476d77ea61b1baf4eca8547a9,com.google.javascript.jscomp.TypeInference
8c665baee65a138bbfb7cad4878af78d52e8ddbe,com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.CompilerOptions; com.google.javascript.jscomp.ConvertToTypedInterface
daef17d4bb38e7a7961121288f1ef4ae3c56ec71,com.google.javascript.jscomp.AstValidator
7d7aec1bf27e6afc1cd09e9865e19cfc7023effe,com.google.javascript.jscomp.AbstractCompiler; com.google.javascript.jscomp.AnalyzePrototypeProperties; com.google.javascript.jscomp.AstChangeProxy; com.google.javascript.jscomp.ChangeVerifier; com.google.javascript.jscomp.ChromePass; com.google.javascript.jscomp.ClosureCodeRemoval; com.google.javascript.jscomp.ClosureRewriteModule; com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.ConvertToTypedInterface; com.google.javascript.jscomp.DefinitionsRemover; com.google.javascript.jscomp.Es6RewriteClass; com.google.javascript.jscomp.Es6TypedToEs6Converter; com.google.javascript.jscomp.FunctionInjector; com.google.javascript.jscomp.FunctionRewriter; com.google.javascript.jscomp.InlineFunctions; com.google.javascript.jscomp.InlineSimpleMethods; com.google.javascript.jscomp.InlineVariables; com.google.javascript.jscomp.J2clClinitPrunerPass; com.google.javascript.jscomp.J2clPropertyInlinerPass; com.google.javascript.jscomp.NameAnalyzer; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.PeepholeFoldConstants; com.google.javascript.jscomp.PeepholeRemoveDeadCode; com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax; com.google.javascript.jscomp.RemoveSuperMethodsPass; com.google.javascript.jscomp.RemoveUnusedClassProperties; com.google.javascript.jscomp.RemoveUnusedPolyfills; com.google.javascript.jscomp.RemoveUnusedVars; com.google.javascript.jscomp.RenameProperties; com.google.javascript.jscomp.RescopeGlobalSymbols; com.google.javascript.jscomp.ScopedAliases; com.google.javascript.jscomp.StripCode; com.google.javascript.jscomp.TransformAMDToCJSModule; com.google.javascript.jscomp.UnreachableCodeElimination; com.google.javascript.rhino.Node
fc1f4e841b3ef0f6fa4578b673e803c3df733a0d,com.google.javascript.jscomp.ChromePass
f7755a8b73924fc336c7d09654028fc665226834,com.google.javascript.jscomp.GlobalNamespace
ab5f8f18c64a5507917e4dc9d4145a5cac8222e8,com.google.javascript.jscomp.NewTypeInference; com.google.javascript.jscomp.newtypes.JSTypes
ad26a8c7e0e68e6ddfe94334aac7a3d1822b69e2,com.google.javascript.jscomp.CodeGenerator
42143c3ef461c2665e86c9754012891b29f37a09,com.google.javascript.jscomp.RewriteAsyncFunctions
eed83c1596fd42fb99f051d6a22ecd0a7ea62b14,com.google.javascript.jscomp.CrossModuleCodeMotion; com.google.javascript.jscomp.CrossModuleReferenceCollector
ffb251b695036ffe1eb6474410fa5d95c5ee1093,com.google.javascript.jscomp.NewTypeInference; com.google.javascript.jscomp.newtypes.FunctionTypeBuilder
c1711c2a2d783cfc1b41608d0d4169e3ac166488,com.google.javascript.jscomp.GlobalNamespace
d3c4dc94daa529a5c6478455ba4982c41e094bbf,com.google.javascript.jscomp.GlobalTypeInfo
1816d725bdbd07a2541edd8de2dc98b6cced1f64,com.google.javascript.jscomp.Compiler
b004cad7cf1780b521243d64998b7f114017452b,com.google.javascript.jscomp.ClosureRewriteModule
8208fe35d220e17324b8b2b21631fa48dd9b1f76,com.google.javascript.jscomp.Compiler
8de076f31e1671242d94a05280028d8c5b843bf2,com.google.javascript.jscomp.FunctionArgumentInjector
7c5377c3c9947212345f084049c096ef920a6ebd,com.google.javascript.jscomp.DefinitionUseSiteFinder
06acce7e89f2523008b777bcd48a00dbfb1662ae,com.google.javascript.jscomp.CheckRequiresForConstructors; com.google.javascript.refactoring.FixingErrorManager
d3dcdd90335faad64377ef191cf7f7b8198bb6a7,com.google.javascript.jscomp.NewTypeInference
931352f95a87823e17d12adbb2aa8ba6d7bb2ba6,com.google.javascript.jscomp.ClosureRewriteModule; com.google.javascript.jscomp.CompilerOptions; com.google.javascript.jscomp.ProcessClosurePrimitives; com.google.javascript.jscomp.TemplateAstMatcher; com.google.javascript.refactoring.Matchers; com.google.javascript.refactoring.RefactoringDriver; com.google.javascript.refactoring.RefasterJsScanner; com.google.javascript.refactoring.SuggestedFix
b2a084fbedc3a071a1fecb44c3494d92ea19b92d,com.google.javascript.jscomp.Es6RewriteModules
d1b153699359cb5f2831b2ec4c9e75d3942101b4,com.google.javascript.jscomp.parsing.IRFactory; com.google.javascript.jscomp.parsing.parser.Scanner
be3ea6f0836576953da53a4f408c28ce9112a400,com.google.javascript.jscomp.PeepholeMinimizeConditions
a5db861d4756377cfb1150e994ddc2fc76a4645c,com.google.javascript.jscomp.PolymerClassDefinition
715c0c1add5ed32f76d76072b966f1f56d029e4e,com.google.javascript.jscomp.NewTypeInference; com.google.javascript.jscomp.newtypes.JSType; com.google.javascript.jscomp.newtypes.ToStringContext
9e2688565abb2fa29b7270b509e6bbd8f30cdc8f,com.google.javascript.jscomp.NewTypeInference
cd1dd52dbba028a64e3108f8e84accfd9869c0eb,com.google.javascript.jscomp.ClosureRewriteModule; com.google.javascript.jscomp.CompilerOptions; com.google.javascript.jscomp.ProcessClosurePrimitives; com.google.javascript.jscomp.TemplateAstMatcher; com.google.javascript.refactoring.Matchers; com.google.javascript.refactoring.RefactoringDriver; com.google.javascript.refactoring.RefasterJsScanner; com.google.javascript.refactoring.SuggestedFix
e6f55d83739cc394b2a3561ba2f24ff86d3e9c42,com.google.javascript.jscomp.parsing.ParserRunner; com.google.javascript.jscomp.parsing.parser.FeatureSet; com.google.javascript.jscomp.parsing.parser.Parser
c654791673199258d0f0c56f8f6b2099482e0104,com.google.javascript.jscomp.newtypes.JSType
78678832573088a5962d15e556acd066268e90a7,com.google.javascript.jscomp.SourceFile
306543734d4d02925a10ad1c68daa69c4f4ea630,com.google.javascript.jscomp.parsing.ParserRunner; com.google.javascript.jscomp.parsing.parser.FeatureSet; com.google.javascript.jscomp.parsing.parser.Parser
7bdbe963715ade06047c247065e43170933cf5e1,com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.CompilerExecutor
38f6437482b6d660371342469e9bd062613b25d4,com.google.javascript.jscomp.ChromePass
9fb96f69c1481c3046af79e9e9e4e80b934b04e4,com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.J2clPass; com.google.javascript.jscomp.ProcessDefines
f629f398a4fabd17cb153f6d526432b63f17a5e2,com.google.javascript.jscomp.ProcessClosurePrimitives
93c4ebb5879cb431c7a9e8d5fc6c2ded9417e310,com.google.javascript.jscomp.GlobalTypeInfoCollector
2859bf72d1e5a29ec28baf327135b520b81654e7,com.google.javascript.jscomp.ExportTestFunctions
2d234dfe41a9b23cecda12131e98a68099f801bb,com.google.javascript.jscomp.parsing.JsDocInfoParser
67606b098c5e8477c156487e995b2d93a2f0edb6,com.google.javascript.jscomp.GlobalTypeInfo; com.google.javascript.jscomp.GlobalTypeInfoCollector; com.google.javascript.jscomp.NewTypeInference; com.google.javascript.jscomp.newtypes.Namespace; com.google.javascript.jscomp.newtypes.NominalType; com.google.javascript.jscomp.newtypes.ObjectType; com.google.javascript.jscomp.newtypes.RawNominalType
